curated_id,orb_id,Type,Prompt Text,Intensity_curated,Stage_curated,Tier_manual,focus_type,target_style,target_method,interaction_level,energy_type,cooldown_group,target_gender,min_players,max_players,escalation_weight
GRP0670,ORB0151,dare,Text someone lyrics to a song line by line.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0671,ORB0152,dare,Put lipstick on the person to your right.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0672,ORB0154,dare,Move in slow motion.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0673,ORB0155,dare,Do the Macarena without music.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0674,ORB0159,dare,Act out a commercial for a product chosen by the other players.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0675,ORB0161,dare,Eat a raw piece of garlic.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0676,ORB0162,dare,Let another player style your hair and leave it that way for the rest of the game.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0677,ORB0163,dare,Do a freestyle rap about the other players for one minute.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0678,ORB0164,dare,Show the weirdest item you have in your bag.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0679,ORB0167,dare,Do five minutes of stand-up comedy.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0680,ORB0168,dare,Take a shot of tequila or another liquor of your choice.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0681,ORB0169,dare,Choose someone to do a shot with you.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0682,ORB0170,dare,Tell a dirty joke.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0683,ORB0171,dare,Pick a best friend.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0684,ORB0172,dare,Do a pretend pitch for a reality dating show.,4.5,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0685,ORB0173,dare,Ask a stranger to rate you out of ten.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0686,ORB0176,dare,Let another player post any photo they want to your Instagram story.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0687,ORB0177,dare,Do and post a TikTok dance of the group’s choosing.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0688,ORB0180,dare,Share your most scandalous moment.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0689,ORB0181,dare,Show the most embarrassing photo on your phone.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0690,ORB0182,dare,Read out the last 10 things on your search history.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0691,ORB0183,dare,Insult everyone in the room.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0692,ORB0184,dare,Serenade the person to your right.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0693,ORB0335,dare,Reenact a scene from a romance novel.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0694,ORB0338,dare,Pretend to be strangers meeting for the first time.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0695,ORB0368,dare,"For the rest of the game, speak only using words of four letters or less.",4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0696,ORB0369,dare,Recreate a famous scene from a movie and have players try to guess what it is.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0697,ORB0370,dare,Go outside and shout an embarrassing fact about yourself as loudly as you can.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0698,ORB0371,dare,"Let the other players write on you in marker pen - stomach, thighs, chest, butt - anywhere that won't show when you next go to work.",4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0699,ORB0374,dare,Share the last dirty text you sent with the group.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0700,ORB0375,dare,"Let the other players place ice cubes on your bare skin, and leave them there for as long as you comfortably can.",4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0701,ORB1401,dare,Do an impression of your boss for 30 seconds.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0702,ORB1402,dare,Send a funny GIF to a coworker without explanation.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0703,ORB1405,dare,Pretend to be a manager for 2 minutes and give a motivational speech.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0704,ORB1406,dare,Tell a funny story about your worst day at work.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0705,ORB1552,dare,Give a soft hug to the person on your right.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0706,ORB1554,dare,Say one spicy word slowly.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0707,ORB1557,dare,Sing a love song to someone.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0708,ORB1560,dare,Try to make eye contact for 30 seconds without laughing.,4.5,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0709,ORB1561,dare,Do a spicy joke without saying anything spicy.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0710,ORB1563,dare,Hug someone from behind.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0711,ORB1564,dare,Play with your hair and say “Oops.”,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0712,ORB1565,dare,Lie on the floor like you’re modeling.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0713,ORB1566,dare,"Take a deep breath and say, “You drive me crazy.”",4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0714,ORB1595,dare,Let someone check your recent search history.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0715,ORB1596,dare,Describe your dream date in detail.,4.5,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0716,ORB1599,dare,Text your ex with a single emoji and wait for their response.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0717,ORB1600,dare,Let someone read your last text message to anyone.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0718,ORB1601,dare,Give someone a 30-second compliment without stopping.,4.5,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0719,ORB1602,dare,Text your best friend something funny that happened today.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0720,ORB1613,dare,Give someone a compliment on their looks without stopping for 30 seconds.,4.5,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0721,ORB1619,dare,Tell someone your best pick-up line.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0722,ORB1622,dare,Let someone pick your outfit for the night.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0723,ORB1626,dare,Pretend to be a romantic character for 2 minutes.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0724,ORB1628,dare,Say something romantic to someone in the group without laughing.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0725,ORB1629,dare,Re-enact the most embarrassing photo of you ever taken.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0726,ORB1672,dare,"Post the worst photo of yourself on your phone to all your social media accounts, with no explanation.",4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0727,ORB1677,dare,Do a freestyle rap about the person to your left.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0728,ORB1680,dare,Give each player a piece of advice tailored specifically to them.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0729,ORB1687,dare,Spin fast 15 times and walk from one end of the room to the other in a straight line.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0730,ORB0064,truth,What secretly scares you?,4.5,personal,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0731,ORB0084,truth,What is the biggest secret you’re still hiding from your parents?,4.5,personal,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0732,ORB1315,truth,Have you ever had a secret crush on someone close to you?,4.5,personal,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0733,ORB0175,dare,Share someone’s secret without divulging their name.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0734,ORB0432,dare,Share a romantic secret that no one knows about you.,4.5,personal,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0735,ORB0312,truth,"Who's your book crush (or TV crush, or videogame crush…)",4.7,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0736,ORB0324,truth,Who's the weirdest person you have a crush on?,4.7,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0737,ORB1538,truth,Have you ever had a crush on a friend's S.O.?,4.7,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0738,ORB0174,dare,Text your crush.,5.0,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0739,ORB0377,truth,Have you ever flirted with someone just for fun?,5.0,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0740,ORB0381,truth,What’s the most flirty thing you’ve ever said?,5.0,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0741,ORB0394,truth,What’s the most flirtatious thing you’ve said to someone?,5.0,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0742,ORB0428,dare,Let someone pick a message for you to send to your crush.,5.0,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0743,ORB0430,dare,Call your crush and ask them for dating advice.,5.0,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0744,ORB0433,dare,Call your crush and talk about something completely random.,5.0,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0745,ORB0099,dare,Swap shirts  or tops with the person to your right.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0746,ORB0115,dare,Bite directly into a lemon.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0747,ORB0120,dare,Put on multiple pairs of pants at one time.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0748,ORB0157,dare,Let someone in the room dress you for your next big event.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0749,ORB0158,dare,Dress as a character of the group’s choosing.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0750,ORB0410,dare,Pretend to get a flirty phone call.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0751,ORB0429,dare,Say something flirty using only song lyrics.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0752,ORB0438,dare,Write a flirty note and give it to the person on your left.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0753,ORB0441,dare,Let someone else send a flirtatious message from your phone.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0754,ORB0447,dare,Whisper something flirty to someone across the room.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0755,ORB0451,dare,Take a bite of a lemon.,5.3,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0756,ORB1089,truth,What’s the most daring text you’ve sent?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0757,ORB1092,truth,Have you ever been turned on by someone’s intelligence?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0758,ORB1099,truth,What's the most daring thing you've done out of curiosity?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0759,ORB1100,truth,What's the most daring thing you've done at a party?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0760,ORB1101,truth,What's the most daring thing you've done to satisfy your curiosity?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0761,ORB1157,truth,What’s the naughtiest thing you’ve searched online?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0762,ORB1161,truth,Do you prefer holding hands or making out?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0763,ORB1165,truth,What is the wildest thing you have said to someone?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0764,ORB1264,truth,What’s the most daring thing you’ve done at night?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0765,ORB1271,truth,What’s the wildest thing you’ve ever done after dark?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0766,ORB1293,truth,What’s the naughtiest thing you’ve thought about doing but never did?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0767,ORB1296,truth,What’s the most daring thing you’ve done to get someone’s attention?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0768,ORB1336,truth,What’s the wildest thing you’ve ever done with a significant other?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0769,ORB1025,truth,What’s your biggest fantasy?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0770,ORB1084,truth,What’s the strictest dress code you’ve broken for a fantasy?,5.5,suggestive,soft,single,none,none,0,cognitive,truth,any,2,99,1
GRP0771,ORB1545,truth,Have you ever gone skinny dipping?,5.5,suggestive,explore,single,none,none,0,cognitive,truth,any,2,99,1
GRP0772,ORB1556,dare,Try to seduce someone using only your eyes.,5.5,suggestive,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
GRP0773,ORB0075,truth,What’s the best kiss you’ve ever had?,5.5,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0774,ORB0076,truth,What’s the worst kiss you’ve ever had?,5.5,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0775,ORB0077,truth,Who here do you think is the best kisser?,5.5,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0776,ORB0093,truth,"If you had to kiss one person in this room, who would it be?",5.5,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0777,ORB0095,truth,What was your first kiss like?,5.5,flirty,explore,single,none,none,0,cognitive,truth,any,2,99,2
GRP0778,ORB0178,dare,Give a kissing demonstration with a pillow.,5.5,flirty,explore,single,relative,player_choice,2,playful,dare,any,2,99,2
